Food_Name,VitaminC_mg,Potassium_mg,Carbohydrate_g,Calcium_mg,Zinc_mg,VitaminB6_mg,Protein_g,Cholesterol_mg,Energy_kcal,Riboflavin_mg,Thiamin_mg,Iron_mg,Folate_mcg,VitaminE_mg,Niacin_mg,VitaminD_mcg,VitaminB12_mcg,Fat_g,VitaminK_mcg,Magnesium_mg,Fiber_g,Sodium_mg,VitaminA_mcgRAE,Sugars_g,Food_Category,nutriscore_grade,diet_type,meal_type
Mint Chocolate Chip,0.0,0.0,-0.0035256623465343,0.0,0.0,0.0,-0.0039849162516793,-0.0335274774927566,-0.0036345372031062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038377965620348,0.0,0.0,0.0745434959850225,-0.0039556259738215,0.0,0.178421580309903,0,a,vegan,"lunch,dinner"
Mint Chocolate Chip Cookie Sandwich,0.0,0.0,-0.0037075666154184,0.0,0.0,0.0,-0.0042698926438598,0.019957738971501,-0.0038940150890995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039288367794501,0.0,0.0,-0.0277289037981996,-0.0039548437069022,0.0,0.0789025223592589,0,a,vegan,"lunch,dinner"
Mint Chocolate Chip Frozen Dairy Dessert,0.0,0.0,-0.0043256323558545,0.0,0.0,0.0,-0.0042827165815049,0.0172834781482881,-0.0044702101412834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041030270621047,0.0,0.0,0.0316196171506313,-0.0039554710034081,0.0,-0.050706415465874,0,c,vegetarian,"lunch,dinner"
Mint Chocolate Chip Ice Cream,0.0,0.0,-0.0041149296580732,0.0,0.0,0.0,-0.004351946517931875,0.0587025151269589,-0.00415080260702845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00395930346174335,0.0,0.0,-0.032635072230163174,-0.00395549336028145,0.0,0.04237350487707198,0,a,vegetarian,"lunch,dinner"
Mint Chocolate Chips,0.0,0.0,-0.0032538278773999,0.0,0.0,0.0,-0.004404543989133,-0.0335274774927566,-0.0034392865166161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037897475583989,0.0,0.0,-0.0414669873511698,-0.0039555747439328,0.0,0.3730691495368982,0,a,vegan,"lunch,dinner"
Mint Chocolate Cookie Iced Cream,0.0,0.0,-0.0041635231678551,0.0,0.0,0.0,-0.0042995650527726,0.0880944907969781,-0.0041551191531227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039574079115113,0.0,0.0,-0.0345248706621689,-0.0039553717999986,0.0,0.0274070148230017,0,a,vegetarian,"lunch,dinner"
Mint Chocolate Milano Cookies,0.0,0.0,-0.0034169285589039,0.0,0.0,0.0,-0.0042827165815049,-0.0081219996722342,-0.0034685741195896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037224789533087,0.0,0.0,-0.0153646286005265,-0.0039552289421839,0.0,0.1394920664645041,0,a,vegan,"lunch,dinner"
Mint Chocolaty Cookie Crumble Ice Cream,0.0,0.0,-0.0040248863492099,0.0,0.0,0.0,-0.0043210922149077,0.0528511470970194,-0.0040233358084714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039154918009139,0.0,0.0,-0.0268496664508096,-0.0039553034048272,0.0,0.0548412289474641,0,a,vegetarian,"lunch,dinner"
Mint Cookie Crunch Thins,0.0,0.0,-0.003486828850977,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0035125055240499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036215760456734,0.0,0.0,-0.0414669873511698,-0.0039554882934956,0.0,0.2896487627253291,0,a,vegan,"lunch,dinner"
Mint Dark Chocolate,0.0,0.0,-0.0041858317717082,0.0,0.0,0.0,-0.0044654576929471,-0.0335274774927566,-0.0043032708043344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040396023773053,0.0,0.0,-0.0284158079758482,-0.0039556035607452,0.0,0.0206180152580177,0,b,vegan,"lunch,dinner"
Mint Glazed Lamb Rump Steaks,0.0,0.0,-0.0044706754619062,0.0,0.0,0.0,-0.0030461683940786,-0.0335274774927566,-0.0040374858073499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038896894859615,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
Mint Ice Milk,0.0,0.0,-0.0042564756839098,0.0,0.0,0.0,-0.0044615695841931,-0.0335274774927566,-0.0044004807205869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040800862186666,0.0,0.0,-0.0192462906824244,-0.0039555480730532,0.0,-0.0025444538460458,0,a,vegetarian,"lunch,dinner"
Mint Jelly,0.0,0.0,-0.0034204235735075,0.0,0.0,0.0,-0.0045202800263798,-0.0335274774927566,-0.004050665228688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041246491137408,0.0,0.0,-0.034941397663509,-0.0039556208508327,0.0,0.2940283330329364,0,a,vegan,"lunch,dinner"
Mint Moose Tracks Ice Cream,0.0,0.0,-0.004024825480978,0.0,0.0,0.0,-0.004321044305253,0.0521089645988917,-0.0040431376565754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039155387701647,0.0,0.0,-0.0414669873511698,-0.0039554381069122,0.0,0.0689127953756145,0,a,vegetarian,"lunch,dinner"
Mint Patties,0.0,0.0,-0.0030998808055722,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0037478523336584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040231284332016,0.0,0.0,0.0051443675606931,-0.0039553750845897,0.0,0.3611519514209598,0,a,vegan,"lunch,dinner"
Mint Swiss Dark Chocolate,0.0,0.0,-0.003486828850977,0.0,0.0,0.0,-0.0042218028776908,-0.0335274774927566,-0.0034026770128993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036576127984003,0.0,0.0,0.0564168579637425,-0.0039556323775576,0.0,0.1958008275623135,0,a,vegan,"lunch,dinner"
Mint assortment,0.0,0.0,-0.0030237394159925,0.0,0.0,0.0,-0.0044898231744728,-0.0098897975039124,-0.003701410563229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004013655915342,0.0,0.0,-0.034941397663509,-0.0039551172469623,0.0,0.2771357047035936,0,a,vegan,"lunch,dinner"
Mint chocolate,0.0,0.0,-0.0035117932410031,0.0,0.0,0.0,-0.0041782930892521,-0.0335274774927566,-0.003449746374821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036524646908679,0.0,0.0,-0.0041779034216788,-0.0039554882934956,0.0,0.2538971683775118,0,a,vegan,"lunch,dinner"
Mint creme chocolate sandwich cookies,0.0,0.0,-0.0032699631948201,0.0,0.0,0.0,-0.0043162191186026,-0.0335274774927566,-0.0035503743946946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003778119699519,0.0,0.0,0.0035595814936898,-0.0039546227517181,0.0,0.1947372176304659,0,a,vegan,"lunch,dinner"
Mint flavor Hot chocolate mix,0.0,0.0,-0.0030177611015389,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0036859189627088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040122903120808,0.0,0.0,-0.0414669873511698,-0.0039541157032203,0.0,-0.0034202277837377,0,a,vegan,"lunch,dinner"
Mint ice tea,0.0,0.0,-0.0045265956955647,0.0,0.0,0.0,-0.0044959145448542,-0.0335274774927566,-0.0046085940653332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041188832333045,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0826147134212993,0,a,vegan,"lunch,dinner"
Mint leaves,17.16,539.0,2.39,205.0,0.75,0.17,4.66,0.0,155.0,0.19,0.02,8.56,106.0,0.46,0.74,0.0,0.0,0.65,164.0,110.0,5.89,16.87,0.0,0.0,4,a,vegan,"lunch,dinner"
Mint meltaways,0.0,0.0,-0.0035271559425576,0.0,0.0,0.0,-0.0045263713967612,0.0153292106236324,-0.003428022053934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035716790034362,0.0,0.0,0.0087298564000673,-0.0039555215436637,0.0,0.227083472616652,0,a,vegan,"lunch,dinner"
Mint&chocolate cones,0.0,0.0,-0.003822350252928,0.0,0.0,0.0,-0.0043375389149375,-0.0335274774927566,-0.0040133235348968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039747362223969,0.0,0.0,-0.0258055721007838,-0.0039554825301331,0.0,0.0268745442688854,0,a,vegan,"lunch,dinner"
Minted baby potatoes,0.0,0.0,-0.0043642042786824,0.0,0.0,0.0,-0.0044348430335173,-0.0335274774927566,-0.0044616970090201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040962155556825,0.0,0.0,0.001135308019051,-0.003955304194378,0.0,-0.0737485958851733,0,a,vegan,"lunch,dinner"
Minted pea and asparagus soup,0.0,0.0,-0.0044689279546044,0.0,0.0,0.0,-0.0044410922114215,-0.0335274774927566,-0.0045317141075277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041059100023228,0.0,0.0,-0.0258055721007838,-0.0039551136749343,0.0,-0.0819890605202125,0,b,vegan,"lunch,dinner"
Minty Fudge Tracks,0.0,0.0,-0.0042471804323043,0.0,0.0,0.0,-0.004429168677909,0.0070131786038215,-0.0042953257631022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040110796708917,0.0,0.0,-0.0345248706621689,-0.003955509752824,0.0,0.0041114280804095,0,a,vegan,"lunch,dinner"
Minty chocolate chip frozen low fat yogurt,0.0,0.0,-0.0040130032995574,0.0,0.0,0.0,-0.0041761175998302,-0.0182841908004432,-0.0042571428296512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040847203917194,0.0,0.0,-0.027110690038316,-0.0039554825301331,0.0,0.072484640758111,0,b,vegetarian,"lunch,dinner"
Minty four bean salad,0.0,0.0,-0.0043151473120435,0.0,0.0,0.0,-0.0041669805442581,-0.0335274774927566,-0.0043779541919168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040929367713411,0.0,0.0,0.029009381275567,-0.0039552865758087,0.0,-0.0106646297963207,0,a,vegan,"lunch,dinner"
Minute Maid,0.0,0.0,-0.0045229025511495,0.0,0.0,0.0,-0.004338944615794749,-0.0335274774927566,-0.00433003106440665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004090053831123,0.0,0.0,-0.0192462906824244,-0.0039552571055547,0.0,-0.07102173319527975,0,a,vegan,"lunch,dinner"
Minute Maid Apple Juice,0.0,0.0,-0.0038188552383243,0.0,0.0,0.0,-0.0041515178348283,-0.0335274774927566,-0.004237373697644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040540170783961,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,0.1582616534971072,0,a,vegan,"lunch,dinner"
Minute Maid Fraicheur fruitée,0.0,0.0,-0.0045178581590556,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045998077844411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.003955505583583,0.0,-0.0794864489158655,0,a,vegan,"lunch,dinner"
Minute Maid Fruit Punch,0.0,0.0,-0.0043652622672078,0.0,0.0,0.0,-0.0043377263417185,-0.0335274774927566,-0.0040215885957359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004090053831123,0.0,0.0,-0.0192462906824244,-0.0039552646750313,0.0,-0.048498228756156,0,a,vegan,"lunch,dinner"
Minute Maid Lemonade Pink,0.0,0.0,-0.0043285858893224,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045179778092317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039549061938849,0.0,-0.0152468763958283,0,a,vegan,"lunch,dinner"
Minute Maid Orange,0.0,0.0,-0.0036441045081415,0.0,0.0,0.0,-0.004343630285319,-0.0335274774927566,-0.0041275451864934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,0.1958008275623135,0,a,vegan,"lunch,dinner"
Minute Maid Original Orange Juice,0.0,0.0,-0.0043396124142691,0.0,0.0,0.0,-0.00447764043371,-0.0335274774927566,-0.0045053552648516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0231776878180561,0,a,vegan,"lunch,dinner"
Minute Rice Chicken & Herbs,0.0,0.0,-0.0039202106618304,0.0,0.0,0.0,-0.0042827165815049,-0.0335274774927566,-0.0042066217145219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040914953012321,0.0,0.0,-0.0310260438509125,-0.0039541339033124,0.0,-0.080737754718039,0,b,vegan,"lunch,dinner"
Minute Rice riz blanc,0.0,0.0,-0.0039901109539035,0.0,0.0,0.0,-0.0043314475445561,-0.0335274774927566,-0.0042593393998742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040972611816684,0.0,0.0,-0.0310260438509125,-0.0039552865758087,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
Minute made lemonade,0.0,0.0,-0.0043285858893224,0.0,0.0,0.0,-0.0041515178348283,-0.0335274774927566,-0.0045448935288658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040540170783961,0.0,0.0,-0.0192462906824244,-0.0039555917904979,0.0,-0.0152468763958296,0,a,vegan,"lunch,dinner"
Minute maid,0.0,0.0,-0.00439116387967305,0.0,0.0,0.0,-0.0045175389096900505,-0.0335274774927566,-0.0045405003884198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039552577589963,0.0,-0.04132162194957245,0,a,vegan,"lunch,dinner"
Minute maid Orange juice,0.0,0.0,-0.004338431000882,0.0,0.0,0.0,-0.0044748950273409,-0.0335274774927566,-0.0045056027657218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0769309652353699,0,a,vegan,"lunch,dinner"
Minute maid light,0.0,0.0,-0.0045254881205143,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0046076968746787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039556323775576,0.0,-0.0857429779267332,0,a,vegan,"lunch,dinner"
"Minute maid, sparkling juice drink, fruit punch",0.0,0.0,-0.004507722616705,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045954146439951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039555344003954,0.0,-0.0771089678917357,0,b,vegan,"lunch,dinner"
Minute rice - Brun à grains entiers,0.0,0.0,-0.003934190720245,0.0,0.0,0.0,-0.0042827165815049,-0.0335274774927566,-0.004224194276306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040914953012321,0.0,0.0,0.0107377301501167,-0.0039553672628835,0.0,-0.080737754718039,0,a,vegan,"lunch,dinner"
Minutes Maide pomme,0.0,0.0,-0.0043335084451022,0.0,0.0,0.0,-0.0045092126069545,-0.0335274774927566,-0.0045056027657218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039556080253218,0.0,-0.0187716814723726,0,a,vegan,"lunch,dinner"
Miojo,0.0,0.0,-0.0043081572828362,0.0,0.0,0.0,-0.0043497216557004,-0.0335274774927566,-0.0043779542138826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040612244289415,0.0,0.0,-0.0284158079758482,-0.0039545517470923,0.0,-0.080737754718039,0,a,vegan,"lunch,dinner"
Mira shin ramyun,0.0,0.0,-0.0034449549250816,0.0,0.0,0.0,-0.0042179444152143,-0.0335274774927566,-0.0037437256476315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039379243394427,0.0,0.0,0.0074687100814884,-0.0039539010706158,0.0,-0.0804356502974588,0,a,vegan,"lunch,dinner"
MiraLAX,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0046107906355562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
Miracle Whip,0.0,0.0,-0.0043023322584968,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0040982575835199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037897475583989,0.0,0.0,-0.0414669873511698,-0.0039538073127718,0.0,-0.0440327845209483,0,a,vegan,"lunch,dinner"
Miracle Whip Dressing,0.0,0.0,-0.0043023322584968,0.0,0.0,0.0,-0.0045263713967612,0.0511574485756511,-0.0040250385760862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037897475583989,0.0,0.0,-0.0414669873511698,-0.0039538073127718,0.0,-0.0440327845209485,0,a,vegan,"lunch,dinner"
Miranda citrus,0.0,0.0,-0.004430482793964199,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045053552648516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0303566390167971,-0.00395526317655705,0.0,-0.059646237278300304,0,b,vegan,"lunch,dinner"
Miranda plus lemon mint,0.0,0.0,-0.0043081572828362,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045031586946286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
Mirch Masala Whole Wheat Roti,0.0,0.0,-0.0039528307981312,0.0,0.0,0.0,-0.0041202800380006,-0.0335274774927566,-0.0042080860946706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004090053831123,0.0,0.0,-0.0192462906824244,-0.0039554882934956,0.0,-0.0753154295752868,0,a,vegan,"lunch,dinner"
Mirepoix,0.0,0.0,-0.0044325386849075,0.0,0.0,0.0,-0.0044547082158035,-0.0335274774927566,-0.0045591066303088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0107583299974718,-0.0039549061938849,0.0,-0.063661110829553,0,a,vegan,"lunch,dinner"
Mirin Style Sweet Cooking Seasoning,0.0,0.0,-0.0031373273906114,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0038786005612187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039555363215163,0.0,0.1645181825079749,0,a,vegan,"lunch,dinner"
Mirin Style sweet cooking seasoning,0.0,0.0,-0.0031373273906114,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0038786078831194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,0.1645181825079749,0,a,vegan,"lunch,dinner"
Mirin Sweet Cooking Seasoning,0.0,0.0,-0.0041858317717082,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0041714765909537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039556323775576,0.0,-0.0857429779267332,0,a,vegan,"lunch,dinner"
Mirin type,0.0,0.0,-0.0038363303113426,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0041714765909537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039541915369372,0.0,0.1645181825079749,0,a,vegan,"lunch,dinner"
Mirinda (pomme),0.0,0.0,-0.0043081572828362,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045031586946286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039498690150759,0.0,-0.004408100785453,0,a,vegan,"lunch,dinner"
Mirinda Orange,0.0,0.0,-0.0042906822098179,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0044943724137365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039555949157015,0.0,-0.004408100785453,0,a,vegan,"lunch,dinner"
Mirinda apple,0.0,0.0,-0.0043081572828362,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045031586946286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
Mirinda citrus,0.0,0.0,-0.0043256323558545,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045053552648516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
Mirinda citrus zero sugar,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0046085940653332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
Mirinda green apple,0.0,0.0,-0.0043081572828362,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045031586946286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
Mirinda mini citrus,0.0,0.0,-0.0043256323558545,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045053552648516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
Mirinda mini citrus zero sugar,0.0,0.0,-0.0045353332320739,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0046085940653332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
Mirinda mini orange,0.0,0.0,-0.0042906822098179,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0044943724137365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
Mirinda orange,0.0,0.0,-0.0043722325505699,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.004494225975721633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.003955148255109133,0.0,-0.03691751623407933,0,a,vegan,"lunch,dinner"
Mirinda plus apple cocktail,0.0,0.0,-0.0043256323558545,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045031586946286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
Mirinda plus mango peach,0.0,0.0,-0.0043256323558545,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045119449755206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
Mirinda plus tangerine,0.0,0.0,-0.0043256323558545,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045119449755206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
Mirinda plus tropical,0.0,0.0,-0.0043798050822112,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045339106777507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
Mirinda strawberry,0.0,0.0,-0.0044147552282477,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045514832395348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0563004884638263,0,a,vegan,"lunch,dinner"
Mirtillini senza latte e uova m.b.,0.0,0.0,-0.0034518787049404,0.0,0.0,0.0,-0.0040512445070113,-0.0335274774927566,-0.0036047614734164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038666259642163,0.0,0.0,0.0694680373390641,-0.0039551252016592,0.0,0.0331310732797531,0,b,vegan,"lunch,dinner"
Mirtillo,0.0,0.0,-0.0043431074288728,0.0,0.0,0.0,-0.0045263713967612,-0.0335274774927566,-0.0045016210954725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.0039549061938849,0.0,-0.0169211588071884,0,a,vegan,"lunch,dinner"
Mirtillo Soia,0.0,0.0,-0.0043256323558545,0.0,0.0,0.0,-0.0043375389149375,-0.0335274774927566,-0.0044438512986072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041044685322137,0.0,0.0,-0.0310260438509125,-0.0039556208508327,0.0,-0.0231776878180561,0,a,vegan,"lunch,dinner"
Miso,0.0,0.0,-0.0041091119389451,0.0,0.0,0.0,-0.0030406713037344,-0.0335274774927566,-0.0038071673832345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,0.1176937367381249,-0.0039324383578142,0.0,-0.0094438436478557,0,a,vegan,"lunch,dinner"
Miso & Tamari Tofu Bowl,0.0,0.0,-0.0043081572828362,0.0,0.0,0.0,-0.0041730719146395,-0.0335274774927566,-0.0043318262172336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040554585485052,0.0,0.0,-0.0023134492252049,-0.0039549292473349,0.0,-0.0669733908941301,0,a,vegan,"lunch,dinner"
Miso Blanc,0.0,0.0,-0.0042207819177448,0.0,0.0,0.0,-0.003734493247178,-0.0335274774927566,-0.0042198011358599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040468097278507,0.0,0.0,-0.0192462906824244,-0.0039418003076015,0.0,-0.0369420516419651,0,a,vegan,"lunch,dinner"
